UT,TIME,ALTITUDE,APOAPSIS,PERIAPSIS,INCLINATION,S VELOCITY,O VELOCITY,THRUST,MASS,IDEAL PITCH,PITCH,GRAVITY,STAGE,S1 FUEL,S1 OX,S2 FUEL,S2 OX
3006776.46294685,234.921186736785,75379.6312939619,99833.3440767336,0,0.114969833325529,1881.22740445398,2076.26179534912,90,2.94263696670532,0,7.75923085320689,7.74227459360926,3,97.8%,97.8%,45.9%,45.9%
3006776.52294685,234.981186736841,75396.0062923661,99833.3394370164,0,0.114969833211803,1881.18280784329,2076.22108595921,90,2.94263696670532,0,7.75770185240053,7.74202432684087,3,97.8%,97.8%,45.9%,45.9%
3006776.56294685,235.021186736878,75406.920018204,99833.3363420749,0,0.114969833193246,1881.13822131705,2076.18038593373,90,2.94263696670532,0,7.75543190924041,7.74164905052905,3,97.8%,97.8%,45.9%,45.9%
3006776.62294685,235.061186736915,75423.286197247,99833.3317128398,0,0.114969833101793,1881.07136033321,2076.11935334968,90,2.94263696670532,0,7.75390408234129,7.74139894887008,3,97.8%,97.8%,45.9%,45.9%
3006776.66294685,235.121186736971,75434.1940433227,99833.3286156968,0,0.114969832954933,1881.02679876701,2076.07867648288,90,2.94263696670532,0,7.75238190656074,7.74114891324249,3,97.8%,97.8%,45.9%,45.9%
3006776.70294685,235.161186737008,75445.099537327,99833.3255202423,0,0.114969832892236,1880.95997530433,2076.01767871868,90,2.94263696670532,0,7.75009627085697,7.74077398359664,3,97.8%,97.8%,45.9%,45.9%
3006776.76294685,235.221186737064,75461.4533679347,99833.3208861789,0,0.114969832766017,1880.91543879033,2075.97702510234,90,2.94263696670532,0,7.74857646503406,7.74052411302021,3,97.8%,97.8%,45.9%,45.9%
3006776.80294685,235.261186737102,75472.352981319,99833.3177928383,0,0.114969832692144,1880.87091228973,2075.93638077874,90,2.94263696670532,0,7.74628461207523,7.74014943091933,3,97.8%,97.8%,45.9%,45.9%
3006776.86294685,235.301186737139,75488.6979906615,99833.3131599751,0,0.114969832586795,1880.80414134102,2075.87543174354,90,2.94263696670532,0,7.74476199169249,7.73989972535272,3,97.8%,97.8%,45.9%,45.9%
3006776.90294685,235.361186737195,75499.5917229613,99833.3100703376,0,0.114969832549212,1880.75963989625,2075.83481067333,90,2.94263696670532,0,7.74323971589099,7.73965008577695,3,97.8%,97.8%,45.9%,45.9%
3006776.94294685,235.401186737232,75510.4831026323,99833.3069789548,0,0.114969832488343,1880.69290646338,2075.77389644989,90,2.94263696670532,0,7.74095616531611,7.73927575013499,3,97.8%,97.8%,45.9%,45.9%
3006777.00294685,235.461186737288,75526.8157608291,99833.3023399261,0,0.114969832285503,1880.64842996847,2075.73329852625,90,2.94263696670532,0,7.73942860024654,7.73902627551107,3,97.8%,97.8%,45.9%,45.9%
3006777.04294685,235.501186737325,75537.7012585985,99833.2992544663,0,0.114969832244622,1880.6039635809,2075.69270998865,90,2.94263696670532,0,7.7371466801808,7.73865218726566,3,97.8%,97.8%,45.9%,45.9%
3006777.10294685,235.541186737362,75554.025093525,99833.294630899,0,0.114969832123748,1880.53728274347,2075.63184457274,90,2.94263696670532,0,7.73561683727362,7.73840287755264,3,97.8%,97.8%,45.9%,45.9%
3006777.14294685,235.601186737418,75564.904708953,99833.2915384636,0,0.114969832073488,1880.49284129613,2075.59127917128,90,2.94263696670532,0,7.73409853520837,7.73815363378991,3,97.8%,97.8%,45.9%,45.9%
3006777.18294685,235.641186737455,75575.7819712088,99833.2884436339,0,0.114969831939767,1880.42619788553,2075.53044847606,90,2.94263696670532,0,7.73179724288376,7.73777989179384,3,97.8%,97.8%,45.9%,45.9%
3006777.24294685,235.701186737511,75592.0934523245,99833.2838166401,0,0.11496983182637,1880.38178153189,2075.48990636373,90,2.94263696670532,0,7.73027425784635,7.73753081288409,3,97.8%,97.8%,45.9%,45.9%
3006777.28294685,235.741186737549,75602.9648314804,99833.2807327304,0,0.114969831831728,1880.33737515222,2075.44937350305,90,2.94263696670532,0,7.72798678989639,7.73715731813372,3,97.8%,97.8%,45.9%,45.9%
3006777.34294685,235.781186737586,75619.2674874438,99833.2760977917,0,0.114969831694399,1880.27078431607,2075.38859159188,90,2.94263696670532,0,7.72645681933382,7.7369084040342,3,97.8%,97.8%,45.9%,45.9%
3006777.38294685,235.841186737642,75630.1329828508,99833.2730086301,0,0.114969831578342,1880.2264029216,2075.34808191108,90,2.94263696670532,0,7.72493491525628,7.73665955584743,3,97.8%,97.8%,45.9%,45.9%
3006777.42294685,235.881186737679,75640.9961246694,99833.2699213034,0,0.1149698315273,1880.15984970876,2075.28733491428,90,2.94263696670532,0,7.72263693334641,7.73628640713736,3,97.8%,97.8%,45.9%,45.9%
3006777.48294685,235.941186737735,75657.286424129,99833.2652977745,0,0.114969831382112,1880.11549332642,2075.24684843963,90,2.94263696670532,0,7.72110616959732,7.73603772370307,3,97.8%,97.8%,45.9%,45.9%
3006777.52294685,235.981186737772,75668.1436814369,99833.2622102228,0,0.114969831368216,1880.07114700992,2075.20637130852,90,2.94263696670532,0,7.7188173765815,7.73566482209237,3,97.8%,97.8%,45.9%,45.9%
3006777.58294685,236.021186737809,75684.425153814,99833.257577069,0,0.114969831208325,1880.00464625606,2075.14567297744,90,2.94263696670532,0,7.71728431386167,7.73541630336963,3,97.8%,97.8%,45.9%,45.9%
3006777.62294685,236.081186737865,75695.2765261821,99833.2545015942,0,0.114969831134651,1879.96032498032,2075.10521907936,90,2.94263696670532,0,7.71575810115229,7.73516785051928,3,97.8%,97.8%,45.9%,45.9%
3006777.66294685,236.121186737902,75706.1255444058,99833.2514162491,0,0.114969831027869,1879.89386180403,2075.04455561471,90,2.94263696670532,0,7.71346933693756,7.73479529474144,3,97.8%,97.8%,45.9%,45.9%
3006777.72294685,236.181186737958,75722.3946575216,99833.2467870096,0,0.114969830949214,1879.84956547364,2075.0041248551,90,2.94263696670532,0,7.71194084174141,7.73454700654475,3,97.8%,97.8%,45.9%,45.9%
3006777.76294685,236.221186737996,75733.2377900856,99833.2437021055,0,0.114969830883794,1879.80527917323,2074.963703402,90,2.94263696670532,0,7.70964240718146,7.73417469771516,3,97.8%,97.8%,45.9%,45.9%
3006777.82294685,236.261186738033,75749.4980741802,99833.2390799288,0,0.114969830768026,1879.73886853793,2074.90308868153,90,2.94263696670532,0,7.70812162397394,7.73392657413085,3,97.8%,97.8%,45.9%,45.9%
3006777.86294685,236.321186738089,75760.3353204465,99833.2359927617,0,0.11496983065253,1879.6946072575,2074.86269044026,90,2.94263696670532,0,7.70658353936034,7.7336785163789,3,97.8%,97.8%,45.9%,45.9%
3006777.90294685,236.361186738126,75771.1702120116,99833.2329107088,0,0.114969830558853,1879.62823414505,2074.80211052992,90,2.94263696670532,0,7.70428804658458,7.73330655317668,3,97.8%,97.8%,45.9%,45.9%
3006777.96294685,236.421186738182,75787.4181342385,99833.2282870932,0,0.114969830430749,1879.58399790984,2074.76173552445,90,2.94263696670532,0,7.70276475221279,7.73305865997845,3,97.8%,97.8%,45.9%,45.9%
3006778.00294685,236.461186738219,75798.2471387838,99833.2252043533,0,0.11496983039499,1879.53977166698,2074.72136978772,90,2.94263696670532,0,7.70046079827614,7.73268694357681,3,97.8%,97.8%,45.9%,45.9%
3006778.06294685,236.501186738256,75814.4862300989,99833.2205776898,0,0.114969830277564,1879.47345108736,2074.66083861044,90,2.94263696670532,0,7.69892226286123,7.73243921489261,3,97.8%,97.8%,45.9%,45.9%
3006778.10294685,236.561186738312,75825.3093472015,99833.2175055383,0,0.114969830270706,1879.42924995032,2074.62049616961,90,2.94263696670532,0,7.69740403523727,7.73219155200154,3,97.8%,97.8%,45.9%,45.9%
3006778.14294685,236.60118673835,75836.1301091125,99833.2144229528,0,0.114969830118079,1879.36296685956,2074.55999976598,90,2.94263696670532,0,7.69509836494927,7.73182018101582,3,97.8%,97.8%,45.9%,45.9%
3006778.20294685,236.661186738405,75852.3568358355,99833.2097956891,0,0.114969829990225,1879.31879068713,2074.51968047939,90,2.94263696670532,0,7.69357024292785,7.73157268258071,3,97.8%,97.8%,45.9%,45.9%
3006778.24294685,236.701186738443,75863.1717094199,99833.206711611,0,0.114969829931316,1879.27462454838,2074.47937050281,90,2.94263696670532,0,7.69128135383301,7.73120155824808,3,97.8%,97.8%,45.9%,45.9%
3006778.30294685,236.74118673848,75879.3896032521,99833.2020969634,0,0.114969829862667,1879.20839412832,2074.41892296686,90,2.94263696670532,0,7.6897426511817,7.73095422422982,3,97.8%,97.8%,45.9%,45.9%
3006778.34294685,236.801186738536,75890.1985880438,99833.199011705,0,0.114969829720575,1879.16425294227,2074.37863613116,90,2.94263696670532,0,7.68820490174193,7.73070695596457,3,97.8%,97.8%,45.9%,45.9%
3006778.38294685,236.841186738573,75901.0052171649,99833.1959305946,0,0.114969829653806,1879.09805997702,2074.31822333246,90,2.94263696670532,0,7.68591259008753,7.73033617684212,3,97.8%,97.8%,45.9%,45.9%
3006778.44294685,236.901186738629,75917.2107437951,99833.1913106191,0,0.114969829505534,1879.05394384047,2074.27795973418,90,2.94263696670532,0,7.68436842850501,7.73008907293283,3,97.8%,97.8%,45.9%,45.9%
3006778.48294685,236.941186738666,75928.0114833227,99833.1882358718,0,0.11496982944101,1879.00983777142,2074.23770547856,90,2.94263696670532,0,7.68207694504525,7.72971854031557,3,97.8%,97.8%,45.9%,45.9%
3006778.54294685,236.981186738703,75944.2081752229,99833.1836188821,0,0.114969829357831,1878.94369740119,2074.17734146916,90,2.94263696670532,0,7.68054635395093,7.72947160072276,3,97.8%,97.8%,45.9%,45.9%
3006778.58294685,237.041186738759,75955.003024681,99833.1805376724,0,0.114969829307202,1878.89961629882,2074.13711036753,90,2.94263696670532,0,7.6790131511648,7.72922472684595,3,97.8%,97.8%,45.9%,45.9%
3006778.62294685,237.081186738797,75965.7955179866,99833.1774611222,0,0.114969829153021,1878.83351345336,2074.07678116282,90,2.94263696670532,0,7.67671414165459,7.7288545392304,3,97.8%,97.8%,45.9%,45.9%
3006778.68294685,237.141186738852,75981.9798399262,99833.1728433416,0,0.114969828992983,1878.78945733269,2074.03657322923,90,2.94263696670532,0,7.67518035045929,7.7286078296117,3,97.8%,97.8%,45.9%,45.9%
3006778.72294685,237.18118673889,75992.7664424303,99833.1697649349,0,0.11496982897362,1878.74541128167,2073.99637464004,90,2.94263696670532,0,7.67288229351942,7.72823788835376,3,97.8%,97.8%,45.9%,45.9%
3006778.78294685,237.221186738927,76008.9419276695,99833.1651615044,0,0.114969828901622,1878.67936107448,2073.93609426479,90,2.94263696670532,0,7.67135913996539,7.72799134295306,3,97.8%,97.8%,45.9%,45.9%
3006778.82294685,237.281186738983,76019.7226387925,99833.1620815952,0,0.114969828833755,1878.6353400293,2073.89591886721,90,2.94263696670532,0,7.66980699791155,7.72774486322732,3,97.8%,97.8%,45.9%,45.9%
3006778.86294685,237.32118673902,76030.5009932464,99833.1589990789,0,0.114969828707728,1878.56932722262,2073.83567317085,90,2.94263696670532,0,7.66751186606416,7.72737526676517,3,97.8%,97.8%,45.9%,45.9%
3006778.92294685,237.381186739076,76046.6641060149,99833.1543841573,0,0.114969828602311,1878.52533119605,2073.79552097689,90,2.94263696670532,0,7.6659832569235,7.72712895119783,3,97.8%,97.8%,45.9%,45.9%
3006778.96294685,237.421186739113,76057.4365683448,99833.1513085496,0,0.114969828535783,1878.48134524343,2073.75537813117,90,2.94263696670532,0,7.66368025583475,7.72675960094601,3,97.8%,97.8%,45.9%,45.9%
3006779.02294685,237.46118673915,76073.5908424876,99833.1466942152,0,0.114969828398539,1878.41538497766,2073.6951811632,90,2.94263696670532,0,7.66213466956765,7.72651344949999,3,97.8%,97.8%,45.9%,45.9%
3006779.06294685,237.521186739206,76084.3574121887,99833.1436292763,0,0.114969828349003,1878.37142412254,2073.65506159913,90,2.94263696670532,0,7.66060179038602,7.7262673636904,3,97.8%,97.8%,45.9%,45.9%
3006779.10294685,237.561186739244,76095.1216247488,99833.1405473958,0,0.114969828285744,1878.30550140352,2073.59489945413,90,2.94263696670532,0,7.65830172959694,7.7258983580271,3,97.8%,97.8%,45.9%,45.9%
3006779.16294685,237.621186739299,76111.2635236249,99833.1359414957,0,0.114969828171065,1878.26156550137,2073.55480302679,90,2.94263696670532,0,7.65676119929874,7.72565243627985,3,97.8%,97.8%,45.9%,45.9%
3006779.20294685,237.661186739337,76122.0218428099,99833.1328628086,0,0.114969827997736,1878.21763954426,2073.51471581769,90,2.94263696670532,0,7.65445797042759,7.72528367668054,3,97.8%,97.8%,45.9%,45.9%
3006779.26294685,237.701186739374,76138.1549012341,99833.1282499754,0,0.114969827948282,1878.15176942413,2073.45460245685,90,2.94263696670532,0,7.65292105742394,7.72503791895362,3,97.8%,97.8%,45.9%,45.9%
3006779.30294685,237.76118673943,76148.90732656,99833.1251811412,0,0.114969827914078,1878.10786854331,2073.41453850656,90,2.94263696670532,0,7.65138387847701,7.72479222682275,3,97.8%,97.8%,45.9%,45.9%
3006779.34294685,237.801186739467,76159.6573941456,99833.1221163062,0,0.114969827810003,1878.04203597357,2073.35445996945,90,2.94263696670532,0,7.64907011420344,7.72442381160717,3,97.8%,97.8%,45.9%,45.9%
3006779.40294685,237.861186739523,76175.7780747153,99833.1175077753,0,0.114969827685673,1877.99816014407,2073.31441925301,90,2.94263696670532,0,7.64753063664693,7.72417828344043,3,97.8%,97.8%,45.9%,45.9%
3006779.44294685,237.90118673956,76186.5222476731,99833.1144291793,0,0.1149698275939,1877.95429422732,2073.27438772201,90,2.94263696670532,0,7.64522249518191,7.72381011413992,3,97.8%,97.8%,45.9%,45.9%
3006779.50294685,237.941186739597,76202.6340859897,99833.1098305917,0,0.114969827441333,1877.88851426489,2073.2143579741,90,2.94263696670532,0,7.64369067358292,7.72356474989513,3,97.8%,97.8%,45.9%,45.9%
3006779.54294685,238.001186739653,76213.3723638289,99833.1067533365,0,0.114969827398106,1877.8446733658,2073.17434964202,90,2.94263696670532,0,7.64216622860363,7.72331945120966,3,97.8%,97.8%,45.9%,45.9%
3006779.58294685,238.041186739691,76224.1082834827,99833.1036920792,0,0.114969827302637,1877.77893091829,2073.11435468132,90,2.94263696670532,0,7.63985458929091,7.7229516260883,3,97.8%,97.8%,45.9%,45.9%
3006779.64294685,238.101186739746,76240.2077411473,99833.0990876954,0,0.114969827246993,1877.73511521993,2073.07436973078,90,2.94263696670532,0,7.63831026658538,7.72270649126757,3,97.8%,97.8%,45.9%,45.9%
3006779.68294685,238.141186739784,76250.9377649224,99833.0960135669,0,0.114969827099391,1877.69130937045,2073.03439390117,90,2.94263696670532,0,7.63599427355783,7.7223389119139,3,97.8%,97.8%,45.9%,45.9%
3006779.74294685,238.181186739821,76267.0283783615,99833.0914061059,0,0.114969826957095,1877.62561946003,2072.97444765623,90,2.94263696670532,0,7.63446287002756,7.72209394091958,3,97.8%,97.8%,45.9%,45.9%
3006779.78294685,238.241186739877,76277.7525057251,99833.0883421313,0,0.114969826994255,1877.58183871784,2072.93449511379,90,2.94263696670532,0,7.6329148714006,7.7218490354439,3,97.8%,97.8%,45.9%,45.9%
3006779.82294685,238.281186739914,76288.474274444,99833.0852728887,0,0.114969826829355,1877.51618634246,2072.87458367298,90,2.94263696670532,0,7.63061347792771,7.72148180006224,3,97.8%,97.8%,45.9%,45.9%
3006779.88294685,238.34118673997,76304.5525046971,99833.0806747198,0,0.11496982676995,1877.47243067045,2072.83465438058,90,2.94263696670532,0,7.62907078216776,7.72123705835424,3,97.8%,97.8%,45.9%,45.9%
3006779.92294685,238.381186740007,76315.26837623,99833.0776024307,0,0.114969826677075,1877.42868489499,2072.79473425592,90,2.94263696670532,0,7.62675045230361,7.72087006859486,3,97.8%,97.8%,45.9%,45.9%
3006779.98294685,238.421186740045,76331.3377604617,99833.0730025684,0,0.114969826514656,1877.36308511706,2072.73487158852,90,2.94263696670532,0,7.62521948568137,7.72062549061355,3,97.8%,97.8%,45.9%,45.9%
3006780.02294685,238.4811867401,76342.0477343784,99833.0699337021,0,0.114969826447927,1877.31936440468,2072.69497470553,90,2.94263696670532,0,7.62368300262669,7.72038097811217,3,97.8%,97.8%,45.9%,45.9%
3006780.06294685,238.521186740138,76352.755349067,99833.0668758987,0,0.114969826333475,1877.25380213281,2072.63514681147,90,2.94263696670532,0,7.62136324628693,7.72001433212163,3,97.8%,97.8%,45.9%,45.9%
3006780.12294685,238.581186740194,76368.8123473558,99833.0622771278,0,0.114969826353207,1877.21010658032,2072.59527326623,90,2.94263696670532,0,7.61981742648487,7.71976998329158,3,97.8%,97.8%,45.9%,45.9%
3006780.16294685,238.621186740231,76379.5140636795,99833.0592048416,0,0.114969826163356,1877.1664208746,2072.55540883882,90,2.94263696670532,0,7.61750793665904,7.71940358277478,3,97.8%,97.8%,45.9%,45.9%
3006780.22294685,238.661186740268,76395.5622140554,99833.0546090311,0,0.11496982606783,1877.10091119209,2072.49562970661,90,2.94263696670532,0,7.61596161235414,7.71915939757462,3,97.8%,97.8%,45.9%,45.9%
3006780.26294685,238.721186740324,76406.258031477,99833.0515363757,0,0.114969826062609,1877.05725051654,2072.45578848652,90,2.94263696670532,0,7.61442262400021,7.7189152778143,3,97.8%,97.8%,45.9%,45.9%
3006780.30294685,238.761186740361,76416.9514891818,99833.0484743427,0,0.114969825858505,1876.99177838997,2072.39604417576,90,2.94263696670532,0,7.61211024371806,7.71854922086158,3,97.8%,97.8%,45.9%,45.9%
3006780.36294685,238.821186740417,76432.9872511114,99833.0438850929,0,0.114969825862933,1876.94814287347,2072.35622629076,90,2.94263696670532,0,7.61056365933503,7.71830526467386,3,97.8%,97.8%,45.9%,45.9%
3006780.40294685,238.861186740454,76443.6748091554,99833.0408147175,0,0.114969825719568,1876.9045172694,2072.31641758917,90,2.94263696670532,0,7.6082457380177,7.71793945305065,3,97.8%,97.8%,45.9%,45.9%
3006780.46294686,238.901186740492,76459.7017212284,99833.0362202571,0,0.11496982563314,1876.83909767581,2072.25672198057,90,2.94263696670532,0,7.60670214772276,7.71769566039609,3,97.8%,97.8%,45.9%,45.9%
3006780.50294686,238.961186740547,76470.3833791306,99833.0331574422,0,0.114969825552208,1876.79549712757,2072.21693651006,90,2.94263696670532,0,7.60515890817869,7.71745193314356,3,97.8%,97.8%,45.9%,45.9%
3006780.54294686,239.001186740585,76481.0626767953,99833.0300937449,0,0.114969825429163,1876.73011508938,2072.15727572036,90,2.94263696670532,0,7.60284331153083,7.71708646488003,3,97.8%,97.8%,45.9%,45.9%
3006780.60294686,239.061186740641,76497.077197736,99833.0254993874,0,0.114969825331945,1876.68653960262,2072.11751348634,90,2.94263696670532,0,7.60129951664237,7.71684290110332,3,97.8%,97.8%,45.9%,45.9%
3006780.64294686,239.101186740678,76507.7505945695,99833.0224279237,0,0.114969825201126,1876.64297403836,2072.07776044492,90,2.94263696670532,0,7.5989889224489,7.71647767802133,3,97.8%,97.8%,45.9%,45.9%
3006780.70294686,239.141186740715,76523.7562638329,99833.0178429132,0,0.114969825122979,1876.57764462366,2072.0181484448,90,2.94263696670532,0,7.59743405574422,7.71623427767966,3,97.8%,97.8%,45.9%,45.9%
3006780.74294686,239.201186740771,76534.4237592345,99833.0147748807,0,0.114969825060088,1876.53410409784,2071.9784186158,90,2.94263696670532,0,7.59588422144442,7.71599094270117,3,97.8%,97.8%,45.9%,45.9%
3006780.78294686,239.241186740808,76545.0888939404,99833.0117315097,0,0.114969824962921,1876.46881219475,2071.9188413885,90,2.94263696670532,0,7.59357475917075,7.71562606277411,3,97.8%,97.8%,45.9%,45.9%
3006780.84294686,239.301186740864,76561.0821695623,99833.0071388653,0,0.114969824933129,1876.42529691043,2071.87913497445,90,2.94263696670532,0,7.59203895108541,7.71538289117248,3,97.8%,97.8%,45.9%,45.9%
